full_name,registered_year,engine_capacity [cc],insurance,transmission_type,kms_driven,owner_type,fuel_type,max_power [hp],seats,mileage [kmkg],body_type,city,resale_price [USD]
Mahindra KUV,2017,1198,Third Party,Manual,51201.0,Second Owner,Petrol,80,6.0,24.2,SUV,Chandigarh,4764.0
Maruti S-Presso,2022,998,Third Party,Manual,10592.0,First Owner,Petrol,60,5.0,28.933333333333334,Hatchback,Chandigarh,5292.0
Maruti Swift,2018,1197,First,Manual,116881.0,First Owner,Petrol,80,5.0,28.28,Sedan,Chandigarh,6048.0
Mercedes-Benz S-Class,2015,4663,First,Automatic,55000.0,First Owner,Petrol,450,5.0,10.413333333333332,Sedan,Delhi,61800.0
Hyundai i20,2016,1396,First,Manual,103369.0,Third Owner,Diesel,80,5.0,26.517647058823528,Hatchback,Chandigarh,6228.000000000001
Maruti Alto,2018,998,Third Party,Manual,53237.0,First Owner,Petrol,60,5.0,32.52,Hatchback,Chandigarh,3984.0
Maruti Swift,2018,1248,Third Party,Manual,49627.0,First Owner,Diesel,70,5.0,33.411764705882355,Sedan,Chandigarh,7836.0
MG Gloster,2021,1996,First,Automatic,55000.0,First Owner,Diesel,210,6.0,14.588235294117649,SUV,Delhi,42900.0
Maruti Wagon,2021,998,Third Party,Manual,6090.0,First Owner,Petrol,60,5.0,29.05333333333333,Hatchback,Chandigarh,5880.000000000001
Maruti Vitara,2020,1462,Third Party,Manual,14654.0,Second Owner,Petrol,100,5.0,22.706666666666667,SUV,Chandigarh,10272.0
Kia Seltos,2020,1497,First,Manual,19715.0,First Owner,Petrol,110,5.0,22.400000000000002,SUV,Chandigarh,12912.0
BMW 5,2018,1995,First,Automatic,55000.0,Second Owner,Diesel,180,5.0,26.447058823529414,Sedan,Delhi,44220.0
Hyundai i20,2019,1197,Third Party,Manual,40000.0,First Owner,Petrol,80,5.0,24.8,Hatchback,Chandigarh,7200.0
Maruti Swift,2014,1248,Third Party,Manual,90000.0,First Owner,Diesel,70,5.0,29.647058823529413,Hatchback,Chandigarh,5519.999999999999
Maruti Vitara,2020,1462,Third Party,Manual,40000.0,First Owner,Petrol,100,5.0,22.706666666666667,SUV,Chandigarh,9600.0
Hyundai i20,2019,1396,Third Party,Manual,70000.0,Second Owner,Diesel,80,5.0,26.517647058823528,Hatchback,Chandigarh,7800.0
Maruti Alto,2021,796,Third Party,Manual,30000.0,First Owner,Petrol,40,5.0,29.400000000000002,Hatchback,Chandigarh,5064.0
Honda City,2006,1497,Third Party,Manual,100000.0,First Owner,Petrol,70,5.0,23.599999999999998,Sedan,Chandigarh,2388.0
Maruti Alto,2016,998,Third Party,Manual,46499.0,Second Owner,Petrol,60,5.0,32.52,Hatchback,Chandigarh,3000.0
Renault Triber,2020,999,Third Party,Manual,62391.0,First Owner,Petrol,70,7.0,26.666666666666668,MUV,Chandigarh,5423.999999999999
Maruti Wagon,2019,1197,Third Party,Manual,67492.0,First Owner,Petrol,80,5.0,27.36,Hatchback,Chandigarh,5736.0
Hyundai i20,2021,1197,First,Automatic,16659.0,First Owner,Petrol,80,5.0,26.2,Hatchback,Chandigarh,9360.0
Maruti Vitara,2022,1462,First,Manual,22783.0,Second Owner,Petrol,100,5.0,22.706666666666667,SUV,Chandigarh,10092.0
Maruti Alto,2018,998,First,Manual,56156.0,First Owner,Petrol,60,5.0,32.52,Hatchback,Chandigarh,4116.0
Tata Tigor,2017,1199,Third Party,Manual,73344.0,Second Owner,Petrol,80,5.0,27.066666666666666,Sedan,Chandigarh,4788.0
Maruti Celerio,2018,998,First,Manual,65979.0,First Owner,Petrol,60,5.0,33.65333333333333,Hatchback,Chandigarh,4596.0
Skoda Rapid,2021,999,Third Party,Automatic,14091.0,First Owner,Petrol,100,5.0,21.653333333333332,Sedan,Chandigarh,12996.0
Maruti Vitara,2016,1248,Third Party,Manual,90000.0,Second Owner,Diesel,80,5.0,28.58823529411765,SUV,Chandigarh,6600.0
Kia Seltos,2019,1493,Third Party,Automatic,80000.0,First Owner,Diesel,110,5.0,20.941176470588236,SUV,Chandigarh,19800.0
Honda Amaze,2013,1498,Third Party,Manual,120000.0,First Owner,Diesel,90,5.0,30.35294117647059,Sedan,Chandigarh,4200.0
Nissan Sunny,2018,1461,Third Party,Manual,70000.0,First Owner,Diesel,80,5.0,26.71764705882353,Sedan,Chandigarh,7200.0
Audi A4,2012,1968,Third Party,Automatic,90000.0,Second Owner,Diesel,140,5.0,19.47058823529412,Sedan,Chandigarh,8400.0
Audi A6,2013,1968,Third Party,Automatic,60000.0,Second Owner,Diesel,170,5.0,20.8,Sedan,Chandigarh,11760.000000000002
Renault Triber,2022,999,First,Manual,12549.0,First Owner,Petrol,70,7.0,26.666666666666668,MUV,Chandigarh,8100.0
Mahindra Bolero,2013,2523,Third Party,Manual,83078.0,Second Owner,Diesel,60,7.0,18.776470588235295,SUV,Chandigarh,4788.0
Maruti Celerio,2021,998,First,Manual,17759.0,First Owner,Petrol,60,5.0,33.29333333333333,Hatchback,Chandigarh,6996.0
Maruti Vitara,2019,1248,First,Automatic,45739.0,First Owner,Diesel,80,5.0,28.58823529411765,SUV,Chandigarh,9348.0
Toyota Yaris,2021,1496,Third Party,Automatic,36453.0,First Owner,Petrol,100,5.0,23.733333333333334,Sedan,Chandigarh,12096.0
Maruti Swift,2017,1248,Third Party,Manual,83340.0,First Owner,Diesel,70,5.0,29.647058823529413,Hatchback,Chandigarh,5388.0
Toyota Fortuner,2013,2982,First,Automatic,105000.0,Third Owner,Diesel,160,7.0,14.764705882352942,SUV,Delhi,12300.0
Maruti Baleno,2018,1197,Third Party,Automatic,44491.0,Second Owner,Petrol,80,5.0,28.53333333333333,Hatchback,Chandigarh,7008.0
Maruti Swift,2019,1197,Third Party,Manual,51193.0,First Owner,Petrol,80,5.0,28.28,Hatchback,Chandigarh,6456.0
Maruti Swift,2016,1248,First,Manual,68917.0,First Owner,Diesel,70,5.0,31.28235294117647,Sedan,Chandigarh,6276.000000000001
Honda City,2015,1498,Third Party,Manual,50000.0,First Owner,Diesel,90,5.0,30.58823529411765,Sedan,Chandigarh,6000.0
Maruti Wagon,2021,1197,Third Party,Manual,50000.0,First Owner,Petrol,80,5.0,27.36,Hatchback,Chandigarh,7056.0
Hyundai i20,2013,1197,Third Party,Manual,80000.0,Second Owner,Petrol,80,5.0,24.666666666666668,Hatchback,Chandigarh,3720.0
Volkswagen Polo,2012,1199,Third Party,Manual,80000.0,Fifth Owner,Diesel,70,5.0,25.96470588235294,Hatchback,Chandigarh,2820.0
Hyundai Creta,2016,1582,Third Party,Manual,120000.0,First Owner,Diesel,120,5.0,23.14117647058824,SUV,Chandigarh,10200.0
Hyundai Creta,2017,1591,Third Party,Manual,63817.0,First Owner,Petrol,120,5.0,17.333333333333332,SUV,Chandigarh,9780.0
Maruti Alto,2014,796,First,Manual,90336.0,Second Owner,Petrol,40,5.0,30.319999999999997,Hatchback,Chandigarh,2783.9999999999995
Maruti Swift,2014,1248,First,Manual,62554.0,First Owner,Diesel,70,5.0,27.52941176470588,Sedan,Chandigarh,5316.0
Kia Seltos,2022,1493,First,Automatic,32000.0,First Owner,Diesel,110,5.0,21.176470588235293,SUV,Delhi,23760.0
Kia Seltos,2020,1497,Third Party,Automatic,24293.0,Second Owner,Petrol,110,5.0,22.400000000000002,SUV,Chandigarh,13596.0
Maruti Swift,2018,1197,Third Party,Manual,69553.0,First Owner,Petrol,80,5.0,29.84,Hatchback,Chandigarh,7152.0
Mercedes-Benz GLS,2017,2987,Third Party,Automatic,44000.0,Second Owner,Diesel,250,7.0,12.941176470588236,SUV,Delhi,66600.0
Toyota Etios,2016,1364,Third Party,Manual,73671.0,Second Owner,Diesel,60,5.0,27.75294117647059,Sedan,Chandigarh,5016.0
Maruti Ciaz,2017,1373,First,Manual,63705.0,Second Owner,Petrol,90,5.0,27.64,Sedan,Chandigarh,7164.0
Maruti Alto,2019,796,Third Party,Manual,20320.0,First Owner,Petrol,40,5.0,29.400000000000002,Hatchback,Chandigarh,3888.0
Hyundai Aura,2021,1197,Third Party,Manual,80000.0,First Owner,Petrol,80,5.0,27.333333333333332,Sedan,Chandigarh,9000.0
Ford Figo,2019,1196,Third Party,Manual,70000.0,First Owner,Petrol,80,5.0,24.213333333333335,Hatchback,Chandigarh,5400.0
Audi A4,2011,1968,Third Party,Automatic,90000.0,Second Owner,Diesel,140,5.0,19.47058823529412,Sedan,Chandigarh,9600.0
Hyundai i10,2010,1197,Third Party,Manual,80000.0,First Owner,Petrol,70,5.0,27.146666666666665,Hatchback,Chandigarh,2640.0000000000005
Maruti Baleno,2016,1197,Third Party,Manual,70000.0,First Owner,Petrol,80,5.0,28.53333333333333,Hatchback,Chandigarh,6000.0
Toyota Innova,2021,2393,Third Party,Automatic,29000.0,First Owner,Diesel,140,7.0,14.117647058823529,MUV,Delhi,27900.0
Hyundai i20,2019,1396,First,Manual,76769.0,First Owner,Diesel,80,5.0,26.517647058823528,Hatchback,Chandigarh,10212.0
Maruti Swift,2012,1197,Third Party,Manual,111505.0,Third Owner,Petrol,80,5.0,29.88,Sedan,Chandigarh,3732.0
Maruti Baleno,2018,1197,First,Manual,81439.0,First Owner,Petrol,80,5.0,28.53333333333333,Hatchback,Chandigarh,6588.0
Ford Mustang,2019,4951,Third Party,Automatic,40000.0,Third Owner,Petrol,390,4.0,17.333333333333332,Coupe,Gurgaon,105600.0
Honda City,2017,1497,First,Automatic,36964.0,First Owner,Petrol,110,5.0,24.0,Sedan,Chandigarh,8916.0
Hyundai Grand,2019,1197,Third Party,Manual,42474.0,First Owner,Petrol,80,5.0,25.2,Hatchback,Chandigarh,6708.0
Hyundai Grand,2016,1197,First,Manual,27998.0,First Owner,Petrol,80,5.0,25.2,Hatchback,Chandigarh,4967.999999999999
Hyundai Santro,2019,1086,Third Party,Manual,67409.0,First Owner,CNG,50,5.0,30.48,Hatchback,Chandigarh,6000.0
Nissan Magnite,2021,999,First,Manual,23726.0,First Owner,Petrol,70,5.0,25.0,SUV,Chandigarh,9852.000000000002
Ford Ecosport,2016,1498,First,Manual,40251.0,First Owner,Diesel,90,5.0,26.788235294117648,SUV,Chandigarh,5532.000000000001
Maruti Swift,2014,1248,Third Party,Manual,80000.0,First Owner,Diesel,70,5.0,29.647058823529413,Hatchback,Chandigarh,5700.0
Hyundai Grand,2018,1197,Third Party,Manual,100000.0,Second Owner,Petrol,80,5.0,25.2,Hatchback,Chandigarh,3840.0
Hyundai Verna,2014,1591,Third Party,Manual,120000.0,First Owner,Petrol,120,5.0,22.680000000000003,Sedan,Chandigarh,4320.0
Hyundai i20,2018,1396,Third Party,Manual,50000.0,First Owner,Diesel,80,5.0,26.517647058823528,Hatchback,Chandigarh,8100.0
Hyundai Elite,2018,1396,Third Party,Manual,50000.0,First Owner,Diesel,80,5.0,26.517647058823528,Hatchback,Chandigarh,8100.0
Audi Q7,2019,2967,Third Party,Automatic,25000.0,First Owner,Diesel,240,7.0,17.352941176470587,SUV,Delhi,80100.0
Maruti Wagon,2020,998,Third Party,Manual,47473.0,First Owner,CNG,50,5.0,32.52,Hatchback,Chandigarh,6360.0
Maruti Wagon,2022,998,First,Manual,1962.0,First Owner,CNG,50,5.0,34.05,Hatchback,Chandigarh,6696.0
Maruti Ignis,2022,1197,Third Party,Manual,4440.0,First Owner,Petrol,80,5.0,27.853333333333335,Hatchback,Chandigarh,6876.0
Maruti Vitara,2016,1248,Third Party,Manual,79772.0,Second Owner,Diesel,80,5.0,28.58823529411765,SUV,Chandigarh,6732.0
Honda Amaze,2021,1199,First,Manual,27781.0,First Owner,Petrol,80,5.0,24.8,Sedan,Chandigarh,8928.0
Maruti Baleno,2019,1197,Third Party,Manual,53642.0,Second Owner,Petrol,80,5.0,28.53333333333333,Hatchback,Chandigarh,8676.0
Hyundai Grand,2019,1197,First,Manual,15100.0,First Owner,Petrol,80,5.0,25.2,Hatchback,Chandigarh,6864.0
Maruti Ciaz,2019,1498,First,Manual,89992.0,First Owner,Diesel,90,5.0,31.55294117647059,Sedan,Chandigarh,10188.0
Maruti SX4,2016,1248,Third Party,Manual,110000.0,First Owner,Diesel,80,5.0,27.823529411764707,SUV,Chandigarh,6000.0
Fiat Punto,2017,1248,Third Party,Manual,80000.0,First Owner,Diesel,90,5.0,24.11764705882353,Hatchback,Chandigarh,4560.0
Maruti Wagon,2018,998,Third Party,Manual,120000.0,Second Owner,CNG,50,5.0,26.6,Hatchback,Chandigarh,3804.0
Mahindra XUV300,2022,1197,Third Party,Manual,20000.0,First Owner,Petrol,100,5.0,22.426666666666666,SUV,Chandigarh,13800.0
Toyota Fortuner,2013,2982,Third Party,Manual,120000.0,Second Owner,Diesel,160,7.0,15.294117647058824,SUV,Chandigarh,13800.0
Hyundai Aura,2020,1197,Third Party,Manual,30000.0,First Owner,Petrol,80,5.0,27.333333333333332,Sedan,Chandigarh,7800.0
BMW X1,2017,1995,Third Party,Automatic,38000.0,First Owner,Diesel,180,5.0,24.32941176470588,SUV,Delhi,27000.0
Hyundai Xcent,2018,1197,First,Manual,63970.0,First Owner,Petrol,80,5.0,26.853333333333335,Sedan,Chandigarh,7872.0
Hyundai i20,2017,1197,First,Manual,63899.0,First Owner,Petrol,80,5.0,24.8,Hatchback,Chandigarh,6672.0
Maruti Alto,2017,998,First,Manual,43922.0,First Owner,Petrol,60,5.0,32.52,Hatchback,Chandigarh,3792.0
Maruti Alto,2016,998,Third Party,Automatic,36998.0,First Owner,Petrol,60,5.0,31.933333333333334,Hatchback,Chandigarh,4104.0
Maruti Alto,2018,998,Third Party,Manual,36361.0,First Owner,Petrol,60,5.0,32.52,Hatchback,Chandigarh,4476.0
Mercedes-Benz GLS,2017,2987,First,Automatic,80000.0,Second Owner,Diesel,250,7.0,12.941176470588236,SUV,Delhi,59400.0
Maruti Alto,2015,998,First,Manual,36627.0,First Owner,Petrol,60,5.0,32.52,Hatchback,Chandigarh,3480.0
Maruti Alto,2022,796,Third Party,Manual,2045.0,Second Owner,Petrol,40,5.0,29.400000000000002,Hatchback,Chandigarh,5064.0
Maruti Vitara,2018,1248,Third Party,Automatic,57238.0,First Owner,Diesel,80,5.0,28.58823529411765,SUV,Chandigarh,9144.0
Volkswagen Polo,2010,1199,Third Party,Manual,100000.0,Second Owner,Diesel,70,5.0,25.96470588235294,Hatchback,Chandigarh,2160.0
Skoda Superb,2012,1968,Third Party,Automatic,110000.0,First Owner,Diesel,130,5.0,16.11764705882353,Sedan,Chandigarh,6540.0
Tata New,2011,2179,Third Party,Manual,150000.0,First Owner,Diesel,130,7.0,13.611764705882354,SUV,Chandigarh,4800.0
Mercedes-Benz E-Class,2019,1991,First,Automatic,17000.0,First Owner,Petrol,190,5.0,20.0,Sedan,Delhi,67188.0
Mahindra Thar,2022,2184,Third Party,Manual,10000.0,First Owner,Diesel,130,4.0,17.88235294117647,SUV,Chandigarh,20400.0
BMW X1,2014,1995,Third Party,Automatic,110000.0,First Owner,Diesel,180,5.0,20.058823529411764,SUV,Chandigarh,10800.0
Maruti Swift,2012,1248,Third Party,Manual,120000.0,First Owner,Diesel,70,5.0,26.941176470588236,Hatchback,Chandigarh,4560.0
Toyota Fortuner,2019,2755,First,Automatic,75000.0,First Owner,Diesel,170,7.0,15.176470588235295,SUV,Delhi,39180.0
Mahindra XUV300,2021,1497,Third Party,Automatic,64000.0,Second Owner,Diesel,110,5.0,23.529411764705884,SUV,Chandigarh,12192.0
Hyundai Elantra,2021,1999,Third Party,Manual,70666.0,Second Owner,Petrol,150,5.0,19.453333333333333,Sedan,Chandigarh,18168.0
Mahindra KUV,2016,1198,First,Manual,27455.0,First Owner,Petrol,80,5.0,24.2,SUV,Chandigarh,3852.0
Maruti Ciaz,2017,1248,First,Manual,121546.0,First Owner,Diesel,80,5.0,33.04705882352941,Sedan,Chandigarh,7920.0
Maruti Swift,2013,1248,First,Manual,89747.0,Second Owner,Diesel,70,5.0,26.941176470588236,Hatchback,Chandigarh,3828.0
Maruti Alto,2018,998,First,Manual,73146.0,First Owner,Petrol,60,5.0,32.52,Hatchback,Chandigarh,4236.0
Maruti Baleno,2018,1197,First,Automatic,88881.0,First Owner,Petrol,80,5.0,28.53333333333333,Hatchback,Chandigarh,6000.0
Ford Ecosport,2019,1498,First,Manual,77459.0,First Owner,Diesel,90,5.0,27.058823529411764,SUV,Chandigarh,9732.0
Tata Punch,2021,1199,Third Party,Manual,10000.0,First Owner,Petrol,80,5.0,26.786666666666665,SUV,Chandigarh,7980.0
Audi Q5,2018,1968,Third Party,Automatic,80000.0,First Owner,Diesel,180,5.0,20.011764705882356,SUV,Chandigarh,42000.0
Mahindra XUV500,2012,2179,Third Party,Manual,120000.0,Third Owner,Diesel,140,7.0,17.764705882352942,SUV,Chandigarh,6600.0
Maruti Ciaz,2021,1462,First,Manual,23000.0,First Owner,Petrol,100,5.0,27.53333333333333,Sedan,Delhi,10620.0
Honda City,2014,1498,Third Party,Manual,40000.0,First Owner,Diesel,90,5.0,30.58823529411765,Sedan,Chandigarh,10800.0
BMW X1,2021,1998,First,Automatic,8400.0,First Owner,Petrol,250,5.0,19.76,SUV,Delhi,48000.0
Mahindra XUV500,2018,2179,Third Party,Manual,31743.0,First Owner,Diesel,150,7.0,17.764705882352942,SUV,Chandigarh,13656.0
Hyundai Santro,2021,1086,First,Manual,55862.0,First Owner,Petrol,60,5.0,27.066666666666666,Hatchback,Chandigarh,5136.0
Maruti Swift,2021,1197,First,Manual,13603.0,First Owner,Petrol,80,5.0,29.88,Sedan,Chandigarh,8052.0
Kia Carnival,2020,2199,Third Party,Automatic,52000.0,First Owner,Diesel,190,7.0,16.6,MUV,Delhi,35400.0
Hyundai Creta,2016,1591,First,Manual,74338.0,Second Owner,Petrol,120,5.0,17.333333333333332,SUV,Chandigarh,9588.0
Maruti Baleno,2021,1197,Third Party,Manual,15842.0,First Owner,Petrol,80,5.0,28.013333333333335,Hatchback,Chandigarh,8292.0
Maruti Celerio,2022,998,First,Manual,3602.0,Second Owner,Petrol,60,5.0,33.29333333333333,Hatchback,Chandigarh,7212.0
Maruti Alto,2022,796,First,Manual,7154.0,First Owner,Petrol,40,5.0,29.400000000000002,Hatchback,Chandigarh,4380.0
Maruti Alto,2014,998,Third Party,Automatic,80000.0,Fifth Owner,Petrol,60,5.0,31.933333333333334,Hatchback,Chandigarh,3000.0
Jaguar XF,2017,1999,Third Party,Automatic,80000.0,First Owner,Diesel,170,5.0,22.741176470588233,Sedan,Chandigarh,34200.0
Maruti Swift,2014,1248,Third Party,Manual,90000.0,First Owner,Diesel,70,5.0,29.647058823529413,Hatchback,Chandigarh,5040.0
Tata Tigor,2020,1199,Third Party,Manual,30000.0,First Owner,Petrol,80,5.0,25.706666666666667,Sedan,Chandigarh,6240.0
Renault Duster,2017,1461,Third Party,Automatic,50000.0,First Owner,Diesel,100,5.0,23.058823529411768,SUV,Chandigarh,8400.0
Tata Altroz,2021,1497,First,Manual,60222.0,First Owner,Diesel,80,5.0,27.811764705882354,Hatchback,Chandigarh,8904.0
Maruti Alto,2019,998,Third Party,Manual,21152.0,Third Owner,Petrol,60,5.0,32.52,Hatchback,Chandigarh,4512.0
Maruti Alto,2017,796,Third Party,Manual,51498.0,First Owner,Petrol,40,5.0,29.400000000000002,Hatchback,Chandigarh,3444.0
Mahindra XUV500,2018,1997,First,Automatic,89381.0,Second Owner,Diesel,140,7.0,18.823529411764707,SUV,Chandigarh,13980.0
Maruti Alto,2019,998,Third Party,Manual,39749.0,First Owner,Petrol,60,5.0,32.52,Hatchback,Chandigarh,4428.0
Maruti Alto,2012,998,First,Manual,123046.0,Second Owner,Petrol,60,5.0,32.52,Hatchback,Chandigarh,2940.0000000000005
Maruti Baleno,2019,1197,Third Party,Manual,88792.0,First Owner,Petrol,80,5.0,28.53333333333333,Hatchback,Chandigarh,7632.0
Tata New,2022,1956,Third Party,Automatic,20000.0,First Owner,Diesel,160,6.0,16.564705882352943,SUV,Chandigarh,29400.0
Maruti Zen,2010,998,Third Party,Manual,90000.0,Third Owner,Petrol,60,5.0,25.333333333333332,Hatchback,Chandigarh,1440.0
Renault Duster,2013,1461,Third Party,Manual,110000.0,Third Owner,Diesel,80,5.0,24.058823529411764,SUV,Chandigarh,3900.0
Mahindra Thar,2011,2498,Third Party,Manual,80000.0,First Owner,Diesel,100,6.0,19.47058823529412,SUV,Chandigarh,5880.000000000001
Hyundai i20,2016,1396,Third Party,Manual,100000.0,First Owner,Diesel,80,5.0,26.517647058823528,Hatchback,Chandigarh,7020.0
Maruti Baleno,2022,1197,First,Manual,12047.0,First Owner,Petrol,80,5.0,28.013333333333335,Hatchback,Chandigarh,8508.0
Maruti Baleno,2021,1197,First,Manual,16990.0,Second Owner,Petrol,80,5.0,28.013333333333335,Hatchback,Chandigarh,8448.0
Maruti Baleno,2022,1197,First,Manual,10763.0,First Owner,Petrol,80,5.0,28.013333333333335,Hatchback,Chandigarh,7884.0
Maruti Swift,2013,1248,First,Manual,85724.0,Third Owner,Diesel,70,5.0,26.941176470588236,Hatchback,Chandigarh,4104.0
Maruti Baleno,2019,1197,Third Party,Manual,21687.0,Second Owner,Petrol,80,5.0,28.53333333333333,Hatchback,Chandigarh,8556.0
Honda City,2013,1497,Third Party,Manual,90478.0,Second Owner,Petrol,110,5.0,22.400000000000002,Sedan,Chandigarh,4572.0
Maruti Swift,2022,1197,Third Party,Manual,22263.0,First Owner,CNG,70,5.0,31.12,Sedan,Chandigarh,9839.999999999998
Maruti Swift,2015,1197,First,Manual,59994.0,First Owner,Petrol,80,5.0,29.88,Sedan,Chandigarh,5484.0
Mercedes-Benz S-Class,2015,2987,First,Automatic,75000.0,First Owner,Diesel,250,5.0,15.882352941176471,Sedan,Delhi,46200.0
Hyundai Creta,2016,1591,Third Party,Manual,80000.0,Second Owner,Petrol,120,5.0,17.333333333333332,SUV,Chandigarh,8580.0
Honda City,2014,1498,Third Party,Manual,90000.0,First Owner,Diesel,90,5.0,29.529411764705884,Sedan,Chandigarh,6600.0
Honda City,2008,1497,Third Party,Manual,150000.0,Third Owner,Petrol,70,5.0,23.599999999999998,Sedan,Chandigarh,1560.0
Skoda Kushaq,2022,999,Third Party,Manual,10000.0,First Owner,Petrol,110,5.0,25.599999999999998,SUV,Chandigarh,16320.0
Maruti Swift,2016,1197,Third Party,Manual,80000.0,First Owner,Petrol,80,5.0,25.333333333333332,Sedan,Chandigarh,5400.0
Hyundai Santro,2019,1086,Third Party,Manual,30000.0,First Owner,Petrol,60,5.0,27.066666666666666,Hatchback,Chandigarh,5400.0
Hyundai Verna,2022,1493,First,Manual,54131.0,Second Owner,Diesel,110,5.0,29.411764705882355,Sedan,Chandigarh,15864.0
Maruti Baleno,2017,1197,First,Automatic,52440.0,First Owner,Petrol,80,5.0,28.53333333333333,Hatchback,Chandigarh,7344.0
Maruti Swift,2010,1197,Third Party,Manual,92303.0,First Owner,Petrol,80,5.0,29.84,Hatchback,Chandigarh,2856.0
Honda City,2018,1497,First,Automatic,50104.0,Second Owner,Petrol,110,5.0,24.0,Sedan,Chandigarh,9516.0
Maruti Alto,2016,998,First,Automatic,112891.0,First Owner,Petrol,60,5.0,31.933333333333334,Hatchback,Chandigarh,3828.0
BMW 6,2019,2993,Third Party,Automatic,32000.0,First Owner,Diesel,260,4.0,20.105882352941176,Sedan,Delhi,71400.0
Hyundai Venue,2019,998,First,Automatic,50829.0,First Owner,Petrol,110,5.0,24.2,SUV,Chandigarh,12047.999999999998
Maruti Alto,2015,796,Third Party,Manual,24719.0,First Owner,Petrol,40,5.0,29.400000000000002,Hatchback,Chandigarh,3120.0
Hyundai Verna,2022,1493,First,Manual,21801.0,First Owner,Diesel,110,5.0,29.411764705882355,Sedan,Chandigarh,15600.0
Audi Q3,2018,1968,Third Party,Automatic,90000.0,Second Owner,Diesel,180,5.0,17.847058823529412,SUV,Chandigarh,23700.0
Skoda Superb,2012,1798,Third Party,Manual,150000.0,First Owner,Petrol,150,5.0,18.266666666666666,Sedan,Chandigarh,6000.0
Renault Duster,2013,1461,Third Party,Manual,90000.0,Third Owner,Diesel,80,5.0,24.058823529411764,SUV,Chandigarh,4320.0
Toyota Fortuner,2018,2755,Third Party,Automatic,74000.0,First Owner,Diesel,170,7.0,15.176470588235295,SUV,Delhi,34500.0
Honda City,2013,1497,Third Party,Manual,70000.0,First Owner,Petrol,110,5.0,22.400000000000002,Sedan,Chandigarh,5400.0
